id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_label,fiscal_year,month,is_ttm
935,NESTLEIND,Dec 2022,16897.0,13191.0,3706.0,22.0,107.0,155,403,3256.0,27.0,2391.0,25.0,89.0,Dec 2022,2022.0,Dec,False
936,NESTLEIND,Dec 2023,19126.0,14655.0,4471.0,23.0,116.0,119,429,4038.0,26.0,2999.0,31.0,56.0,Dec 2023,2023.0,Dec,False
937,NESTLEIND,Mar 2024,24394.0,18581.0,5813.0,24.0,159.0,145,538,5289.0,26.0,3933.0,41.0,79.0,Mar 2024,2024.0,Mar,False
938,NESTLEIND,TTM,19786.0,15060.0,4726.0,24.0,297.0,113,452,4458.0,26.0,3323.0,34.0,,TTM,,,True
939,NHPC,Mar 2013,6381.0,2229.0,4152.0,65.0,1595.0,611,1241,3895.0,26.0,2873.0,2.0,28.0,Mar 2013,2013.0,Mar,False
940,NHPC,Mar 2014,7389.0,3047.0,4342.0,59.0,889.0,1203,1499,2529.0,35.0,1633.0,1.0,27.0,Mar 2014,2014.0,Mar,False
941,NHPC,Mar 2015,8221.0,3087.0,5134.0,62.0,1597.0,1296,1715,3718.0,25.0,2798.0,2.0,27.0,Mar 2015,2015.0,Mar,False
942,NHPC,Mar 2016,8354.0,3571.0,4783.0,57.0,1174.0,1160,1432,3365.0,30.0,2365.0,2.0,81.0,Mar 2016,2016.0,Mar,False
943,NHPC,Mar 2017,8623.0,3739.0,4884.0,57.0,2245.0,1133,1462,4535.0,23.0,3480.0,3.0,61.0,Mar 2017,2017.0,Mar,False
944,NHPC,Mar 2018,7755.0,3508.0,4248.0,55.0,1185.0,924,1469,3040.0,8.0,2785.0,2.0,57.0,Mar 2018,2018.0,Mar,False
945,NHPC,Mar 2019,8983.0,4002.0,4981.0,55.0,1733.0,896,1658,4159.0,32.0,2836.0,3.0,56.0,Mar 2019,2019.0,Mar,False
946,NHPC,Mar 2020,10008.0,4562.0,5446.0,54.0,311.0,877,1614,3266.0,-2.0,3345.0,3.0,52.0,Mar 2020,2020.0,Mar,False
947,NHPC,Mar 2021,9648.0,4371.0,5277.0,55.0,1087.0,577,1292,4495.0,20.0,3600.0,3.0,49.0,Mar 2021,2021.0,Mar,False
948,NHPC,Mar 2022,9144.0,5131.0,4013.0,44.0,981.0,586,1190,3217.0,-17.0,3774.0,4.0,52.0,Mar 2022,2022.0,Mar,False
949,NHPC,Mar 2023,10607.0,4423.0,6184.0,58.0,743.0,475,1215,5237.0,19.0,4261.0,4.0,48.0,Mar 2023,2023.0,Mar,False
950,NHPC,Mar 2024,9632.0,4825.0,4807.0,50.0,2029.0,608,1184,5043.0,20.0,4028.0,4.0,53.0,Mar 2024,2024.0,Mar,False
951,NHPC,TTM,9690.0,4675.0,5015.0,52.0,2094.0,718,1177,5213.0,20.0,3417.0,3.0,,TTM,,,True
952,NTPC,Mar 2013,71518.0,53370.0,18149.0,25.0,4777.0,2491,3823,16611.0,24.0,12586.0,13.0,38.0,Mar 2013,2013.0,Mar,False
953,NTPC,Mar 2014,78330.0,58603.0,19727.0,25.0,2792.0,3263,4770,14486.0,21.0,11403.0,12.0,42.0,Mar 2014,2014.0,Mar,False
954,NTPC,Mar 2015,79957.0,62605.0,17352.0,22.0,2338.0,3669,5565,10456.0,4.0,9992.0,10.0,21.0,Mar 2015,2015.0,Mar,False
955,NTPC,Mar 2016,73396.0,54829.0,18568.0,25.0,1188.0,3366,5771,10618.0,-2.0,10781.0,11.0,26.0,Mar 2016,2016.0,Mar,False
956,NTPC,Mar 2017,82042.0,60445.0,21598.0,26.0,1592.0,3753,6010,13426.0,20.0,10714.0,11.0,37.0,Mar 2017,2017.0,Mar,False
957,NTPC,Mar 2018,88083.0,65598.0,22485.0,26.0,5576.0,4447,7460,16154.0,35.0,10502.0,11.0,40.0,Mar 2018,2018.0,Mar,False
958,NTPC,Mar 2019,100287.0,77576.0,22710.0,23.0,2818.0,5605,8669,11255.0,-25.0,14034.0,14.0,44.0,Mar 2019,2019.0,Mar,False
959,NTPC,Mar 2020,109464.0,77878.0,31586.0,29.0,8209.0,8189,10356,21250.0,44.0,11902.0,12.0,27.0,Mar 2020,2020.0,Mar,False
960,NTPC,Mar 2021,111531.0,77487.0,34044.0,31.0,5021.0,9224,12450,17390.0,14.0,14969.0,15.0,41.0,Mar 2021,2021.0,Mar,False
961,NTPC,Mar 2022,132669.0,92307.0,40362.0,30.0,4809.0,9376,13788,22007.0,23.0,16960.0,17.0,41.0,Mar 2022,2022.0,Mar,False
962,NTPC,Mar 2023,176207.0,128611.0,47596.0,27.0,2561.0,11447,14792,23917.0,28.0,17121.0,17.0,42.0,Mar 2023,2023.0,Mar,False
963,NTPC,Mar 2024,178501.0,127045.0,51456.0,29.0,5190.0,12301,16204,28142.0,24.0,21332.0,21.0,36.0,Mar 2024,2024.0,Mar,False
964,NTPC,TTM,185892.0,133499.0,52392.0,28.0,6831.0,12475,17009,29739.0,24.0,22546.0,23.0,,TTM,,,True
965,ONGC,Mar 2013,161984.0,118482.0,43501.0,27.0,5488.0,484,11763,36742.0,35.0,23994.0,19.0,34.0,Mar 2013,2013.0,Mar,False
966,ONGC,Mar 2014,174121.0,124991.0,49130.0,28.0,7170.0,624,16262,39413.0,32.0,26665.0,21.0,31.0,Mar 2014,2014.0,Mar,False
967,ONGC,Mar 2015,160923.0,118610.0,42312.0,26.0,5955.0,2864,18033,27370.0,35.0,17703.0,14.0,44.0,Mar 2015,2015.0,Mar,False
968,ONGC,Mar 2016,124036.0,84901.0,39135.0,32.0,1067.0,3766,16384,20052.0,35.0,13102.0,10.0,56.0,Mar 2016,2016.0,Mar,False
969,ONGC,Mar 2017,282506.0,229702.0,52804.0,19.0,12724.0,3591,20119,41718.0,30.0,29169.0,19.0,40.0,Mar 2017,2017.0,Mar,False
970,ONGC,Mar 2018,322706.0,265817.0,56889.0,18.0,10429.0,4999,23112,39208.0,34.0,26068.0,17.0,38.0,Mar 2018,2018.0,Mar,False
971,ONGC,Mar 2019,421624.0,346805.0,74819.0,18.0,9567.0,5837,23704,54846.0,38.0,33938.0,24.0,29.0,Mar 2019,2019.0,Mar,False
972,ONGC,Mar 2020,396728.0,344623.0,52105.0,13.0,982.0,7489,26635,18962.0,40.0,11456.0,9.0,58.0,Mar 2020,2020.0,Mar,False
973,ONGC,Mar 2021,303849.0,254375.0,49473.0,16.0,11271.0,5079,25538,30126.0,29.0,21360.0,13.0,28.0,Mar 2021,2021.0,Mar,False
974,ONGC,Mar 2022,491246.0,411373.0,79874.0,16.0,6797.0,5696,26883,54091.0,9.0,49294.0,36.0,29.0,Mar 2022,2022.0,Mar,False
975,ONGC,Mar 2023,632291.0,556764.0,75527.0,12.0,-30.0,7889,24557,43051.0,24.0,32778.0,28.0,40.0,Mar 2023,2023.0,Mar,False
976,ONGC,Mar 2024,591396.0,488561.0,102835.0,17.0,12982.0,10194,28763,76860.0,26.0,57101.0,39.0,31.0,Mar 2024,2024.0,Mar,False
977,ONGC,TTM,658694.0,572824.0,85870.0,13.0,14458.0,12592,31646,56090.0,26.0,42320.0,33.0,,TTM,,,True
978,PFC,Mar 2013,17314.0,331.0,5987.0,35.0,12.0,10995,6,5994.0,26.0,4438.0,13.0,21.0,Mar 2013,2013.0,Mar,False
979,PFC,Mar 2014,21407.0,748.0,7607.0,36.0,23.0,13053,5,7624.0,28.0,5462.0,17.0,22.0,Mar 2014,2014.0,Mar,False
980,PFC,Mar 2015,24988.0,1103.0,8429.0,34.0,25.0,15456,8,8446.0,29.0,6004.0,18.0,20.0,Mar 2015,2015.0,Mar,False
981,PFC,Mar 2016,27861.0,2042.0,9162.0,33.0,25.0,16657,20,9167.0,33.0,6184.0,19.0,30.0,Mar 2016,2016.0,Mar,False
982,PFC,Mar 2017,27581.0,5538.0,5275.0,19.0,30.0,16768,41,5264.0,58.0,2236.0,7.0,59.0,Mar 2017,2017.0,Mar,False
983,PFC,Mar 2018,48624.0,6583.0,11752.0,24.0,42.0,30289,15,11779.0,25.0,8797.0,20.0,31.0,Mar 2018,2018.0,Mar,False
984,PFC,Mar 2019,54106.0,1696.0,17783.0,33.0,94.0,34627,15,17862.0,29.0,12640.0,30.0,0.0,Mar 2019,2019.0,Mar,False
985,PFC,Mar 2020,62189.0,7332.0,14012.0,23.0,105.0,40845,24,14093.0,33.0,9477.0,22.0,35.0,Mar 2020,2020.0,Mar,False
986,PFC,Mar 2021,71656.0,7102.0,19871.0,28.0,46.0,44684,25,19891.0,21.0,15716.0,36.0,22.0,Mar 2021,2021.0,Mar,False
987,PFC,Mar 2022,76262.0,8215.0,23338.0,31.0,79.0,44709,35,23382.0,20.0,18768.0,42.0,23.0,Mar 2022,2022.0,Mar,False
988,PFC,Mar 2023,77684.0,4167.0,26501.0,34.0,47.0,47017,52,26496.0,20.0,21179.0,48.0,22.0,Mar 2023,2023.0,Mar,False
989,PFC,Mar 2024,91508.0,-27.0,33573.0,37.0,69.0,57962,53,33588.0,21.0,26461.0,60.0,23.0,Mar 2024,2024.0,Mar,False
990,PFC,TTM,98152.0,882.0,35764.0,36.0,109.0,61505,54,35820.0,21.0,28248.0,64.0,,TTM,,,True
991,PIDILITIND,Mar 2013,3678.0,3120.0,558.0,15.0,107.0,16,69,581.0,27.0,424.0,8.0,31.0,Mar 2013,2013.0,Mar,False
992,PIDILITIND,Mar 2014,4283.0,3611.0,672.0,16.0,38.0,16,81,612.0,27.0,450.0,9.0,31.0,Mar 2014,2014.0,Mar,False
993,PIDILITIND,Mar 2015,4844.0,4073.0,771.0,16.0,40.0,16,118,678.0,25.0,514.0,10.0,29.0,Mar 2015,2015.0,Mar,False
994,PIDILITIND,Mar 2016,5361.0,4188.0,1173.0,22.0,81.0,13,100,1141.0,29.0,807.0,16.0,26.0,Mar 2016,2016.0,Mar,False
995,PIDILITIND,Mar 2017,5617.0,4355.0,1262.0,22.0,115.0,14,115,1248.0,31.0,863.0,17.0,28.0,Mar 2017,2017.0,Mar,False
996,PIDILITIND,Mar 2018,6078.0,4737.0,1341.0,22.0,153.0,16,120,1359.0,29.0,966.0,19.0,32.0,Mar 2018,2018.0,Mar,False
997,PIDILITIND,Mar 2019,7078.0,5707.0,1371.0,19.0,130.0,26,133,1342.0,31.0,928.0,18.0,36.0,Mar 2019,2019.0,Mar,False
998,PIDILITIND,Mar 2020,7294.0,5718.0,1576.0,22.0,97.0,34,170,1470.0,24.0,1122.0,22.0,32.0,Mar 2020,2020.0,Mar,False
999,PIDILITIND,Mar 2021,7293.0,5606.0,1686.0,23.0,74.0,37,201,1522.0,26.0,1126.0,22.0,38.0,Mar 2021,2021.0,Mar,False
1000,PIDILITIND,Mar 2022,9921.0,8065.0,1856.0,19.0,39.0,42,240,1614.0,25.0,1207.0,24.0,42.0,Mar 2022,2022.0,Mar,False
1001,PIDILITIND,Mar 2023,11799.0,9813.0,1986.0,17.0,55.0,48,270,1723.0,25.0,1289.0,25.0,44.0,Mar 2023,2023.0,Mar,False
1002,PIDILITIND,Mar 2024,12383.0,9675.0,2708.0,22.0,63.0,51,341,2379.0,27.0,1747.0,34.0,47.0,Mar 2024,2024.0,Mar,False
1003,PIDILITIND,TTM,12901.0,9949.0,2952.0,23.0,144.0,49,374,2673.0,,1973.0,38.0,,TTM,,,True
1004,PNB,Mar 2013,43071.0,12456.0,,,4310.0,27802,336,6786.0,27.0,5020.0,28.0,19.0,Mar 2013,2013.0,Mar,False
1005,PNB,Mar 2014,44958.0,16112.0,,,4710.0,28220,367,4969.0,29.0,3674.0,20.0,10.0,Mar 2014,2014.0,Mar,False
1006,PNB,Mar 2015,48710.0,18760.0,,,6175.0,31343,384,4397.0,24.0,3525.0,18.0,18.0,Mar 2015,2015.0,Mar,False
1007,PNB,Mar 2016,50804.0,27453.0,,,6100.0,34331,413,-5293.0,-31.0,-3510.0,-19.0,-2.0,Mar 2016,2016.0,Mar,False
1008,PNB,Mar 2017,48058.0,22533.0,,,9168.0,32722,430,1540.0,41.0,1239.0,6.0,0.0,Mar 2017,2017.0,Mar,False
1009,PNB,Mar 2018,48725.0,43345.0,,,8883.0,33530,581,-19849.0,-37.0,-12111.0,-44.0,0.0,Mar 2018,2018.0,Mar,False
1010,PNB,Mar 2019,52147.0,39645.0,,,7367.0,34656,584,-15370.0,-35.0,-9550.0,-21.0,0.0,Mar 2019,2019.0,Mar,False
1011,PNB,Mar 2020,54918.0,25867.0,,,9388.0,36997,614,827.0,56.0,485.0,1.0,0.0,Mar 2020,2020.0,Mar,False
1012,PNB,Mar 2021,81935.0,38601.0,,,12777.0,50805,982,4325.0,38.0,2695.0,2.0,0.0,Mar 2021,2021.0,Mar,False
1013,PNB,Mar 2022,76242.0,36026.0,,,12329.0,46823,896,4826.0,19.0,3908.0,4.0,18.0,Mar 2022,2022.0,Mar,False
1014,PNB,Mar 2023,86845.0,41502.0,,,12529.0,51817,905,5151.0,35.0,3359.0,3.0,21.0,Mar 2023,2023.0,Mar,False
1015,PNB,Mar 2024,109065.0,39623.0,,,14158.0,68534,906,14160.0,35.0,9157.0,8.0,18.0,Mar 2024,2024.0,Mar,False
1016,PNB,TTM,116126.0,36345.0,,,15249.0,73977,0,21054.0,,14535.0,13.0,,TTM,,,True
1017,POWERGRID,Mar 2013,13081.0,2244.0,10837.0,83.0,966.0,2599,3428,5776.0,25.0,4313.0,5.0,31.0,Mar 2013,2013.0,Mar,False
1018,POWERGRID,Mar 2014,15555.0,2588.0,12967.0,83.0,725.0,3254,4079,6359.0,28.0,4548.0,5.0,30.0,Mar 2014,2014.0,Mar,False
1019,POWERGRID,Mar 2015,17540.0,2613.0,14927.0,85.0,731.0,4081,5173,6404.0,21.0,5046.0,5.0,21.0,Mar 2015,2015.0,Mar,False
1020,POWERGRID,Mar 2016,20652.0,2468.0,18184.0,88.0,656.0,5086,6182,7572.0,21.0,5959.0,6.0,20.0,Mar 2016,2016.0,Mar,False
1021,POWERGRID,Mar 2017,25697.0,3247.0,22450.0,87.0,933.0,6204,7722,9457.0,21.0,7451.0,8.0,31.0,Mar 2017,2017.0,Mar,False
1022,POWERGRID,Mar 2018,29954.0,3993.0,25961.0,87.0,4065.0,7324,9231,13471.0,39.0,8204.0,9.0,33.0,Mar 2018,2018.0,Mar,False
1023,POWERGRID,Mar 2019,35059.0,8140.0,26920.0,77.0,1505.0,8737,10541,9147.0,-10.0,10034.0,11.0,43.0,Mar 2019,2019.0,Mar,False
1024,POWERGRID,Mar 2020,37744.0,4858.0,32886.0,87.0,2820.0,9509,11607,14590.0,24.0,11059.0,12.0,47.0,Mar 2020,2020.0,Mar,False
1025,POWERGRID,Mar 2021,39640.0,4734.0,34906.0,88.0,769.0,8135,12039,15501.0,22.0,12036.0,13.0,52.0,Mar 2021,2021.0,Mar,False
1026,POWERGRID,Mar 2022,41622.0,5796.0,35826.0,86.0,4692.0,8036,12872,19610.0,14.0,16824.0,18.0,61.0,Mar 2022,2022.0,Mar,False
1027,POWERGRID,Mar 2023,45603.0,6028.0,39576.0,87.0,1093.0,9634,13333,17702.0,13.0,15420.0,17.0,67.0,Mar 2023,2023.0,Mar,False
1028,POWERGRID,Mar 2024,45843.0,6017.0,39826.0,87.0,556.0,8773,13095,18514.0,16.0,15573.0,17.0,67.0,Mar 2024,2024.0,Mar,False
1029,POWERGRID,TTM,45812.0,6577.0,39235.0,86.0,1886.0,8854,13045,19221.0,,15712.0,17.0,,TTM,,,True
1030,RECLTD,Mar 2013,13634.0,365.0,13270.0,97.0,4.0,8083,4,5186.0,26.0,3833.0,15.0,21.0,Mar 2013,2013.0,Mar,False
1031,RECLTD,Mar 2014,17223.0,572.0,16650.0,97.0,6.0,10035,5,6617.0,28.0,4741.0,18.0,20.0,Mar 2014,2014.0,Mar,False
1032,RECLTD,Mar 2015,20544.0,1149.0,19395.0,94.0,6.0,11840,8,7552.0,29.0,5344.0,20.0,20.0,Mar 2015,2015.0,Mar,False
1033,RECLTD,Mar 2016,24125.0,1680.0,22445.0,93.0,4.0,14282,20,8147.0,30.0,5691.0,22.0,30.0,Mar 2016,2016.0,Mar,False
1034,RECLTD,Mar 2017,24338.0,1888.0,22450.0,92.0,24.0,13462,40,8972.0,30.0,6313.0,24.0,30.0,Mar 2017,2017.0,Mar,False
1035,RECLTD,Mar 2018,22658.0,3379.0,19279.0,85.0,18.0,13333,7,5958.0,25.0,4451.0,17.0,41.0,Mar 2018,2018.0,Mar,False
1036,RECLTD,Mar 2019,25408.0,1702.0,23705.0,93.0,33.0,15639,8,8090.0,29.0,5741.0,22.0,38.0,Mar 2019,2019.0,Mar,False
1037,RECLTD,Mar 2020,29942.0,3981.0,25961.0,87.0,72.0,18991,12,7030.0,29.0,4972.0,19.0,44.0,Mar 2020,2020.0,Mar,False
1038,RECLTD,Mar 2021,35557.0,3292.0,32265.0,91.0,15.0,21489,11,10780.0,22.0,8378.0,32.0,30.0,Mar 2021,2021.0,Mar,False
1039,RECLTD,Mar 2022,39276.0,4838.0,34438.0,88.0,62.0,22051,18,12431.0,19.0,10036.0,38.0,30.0,Mar 2022,2022.0,Mar,False
1040,RECLTD,Mar 2023,39486.0,1858.0,37628.0,95.0,28.0,23733,24,13898.0,20.0,11167.0,42.0,30.0,Mar 2023,2023.0,Mar,False
1041,RECLTD,Mar 2024,47517.0,-366.0,47883.0,101.0,48.0,29948,24,17960.0,21.0,14145.0,54.0,30.0,Mar 2024,2024.0,Mar,False
1042,RECLTD,TTM,51490.0,630.0,50860.0,99.0,87.0,32075,24,18848.0,,14885.0,57.0,,TTM,,,True
1043,RELIANCE,Mar 2013,395957.0,362802.0,33155.0,8.0,7757.0,3463,11232,26217.0,20.0,20886.0,15.0,13.0,Mar 2013,2013.0,Mar,False
1044,RELIANCE,Mar 2014,433521.0,398586.0,34935.0,8.0,8865.0,3836,11201,28763.0,22.0,22548.0,16.0,12.0,Mar 2014,2014.0,Mar,False
1045,RELIANCE,Mar 2015,374372.0,336923.0,37449.0,10.0,8528.0,3316,11547,31114.0,24.0,23640.0,17.0,12.0,Mar 2015,2015.0,Mar,False
1046,RELIANCE,Mar 2016,272583.0,230802.0,41781.0,15.0,12212.0,3691,11565,38737.0,23.0,29861.0,22.0,10.0,Mar 2016,2016.0,Mar,False
1047,RELIANCE,Mar 2017,303954.0,257647.0,46307.0,15.0,9222.0,3849,11646,40034.0,25.0,29833.0,22.0,11.0,Mar 2017,2017.0,Mar,False
1048,RELIANCE,Mar 2018,390823.0,326508.0,64315.0,16.0,9869.0,8052,16706,49426.0,27.0,36080.0,27.0,10.0,Mar 2018,2018.0,Mar,False
1049,RELIANCE,Mar 2019,568337.0,484087.0,84250.0,15.0,8406.0,16495,20934,55227.0,28.0,39837.0,29.0,10.0,Mar 2019,2019.0,Mar,False
1050,RELIANCE,Mar 2020,596679.0,507413.0,89266.0,15.0,8570.0,22027,22203,53606.0,26.0,39880.0,29.0,10.0,Mar 2020,2020.0,Mar,False
1051,RELIANCE,Mar 2021,466307.0,385517.0,80790.0,17.0,22432.0,21189,26572,55461.0,3.0,53739.0,39.0,9.0,Mar 2021,2021.0,Mar,False
1052,RELIANCE,Mar 2022,694673.0,586092.0,108581.0,16.0,19600.0,14584,29782,83815.0,19.0,67845.0,45.0,9.0,Mar 2022,2022.0,Mar,False
1053,RELIANCE,Mar 2023,876396.0,734078.0,142318.0,16.0,12020.0,19571,40303,94464.0,22.0,74088.0,49.0,9.0,Mar 2023,2023.0,Mar,False
1054,RELIANCE,Mar 2024,899041.0,736543.0,162498.0,18.0,16179.0,23118,50832,104727.0,25.0,79020.0,51.0,10.0,Mar 2024,2024.0,Mar,False
1055,RELIANCE,TTM,939838.0,775710.0,164128.0,17.0,17607.0,23875,53226,104634.0,,79941.0,51.0,,TTM,,,True
1056,SBILIFE,Mar 2013,14870.0,14443.0,427.0,3.0,292.0,4,25,690.0,9.0,630.0,6.0,8.0,Mar 2013,2013.0,Mar,False
1057,SBILIFE,Mar 2014,17258.0,16747.0,511.0,3.0,344.0,5,35,816.0,11.0,728.0,7.0,14.0,Mar 2014,2014.0,Mar,False
1058,SBILIFE,Mar 2015,23399.0,22505.0,794.0,3.0,183.0,4,34,939.0,13.0,815.0,8.0,15.0,Mar 2015,2015.0,Mar,False
1059,SBILIFE,Mar 2016,19324.0,18404.0,920.0,5.0,129.0,5,37,1007.0,16.0,844.0,8.0,14.0,Mar 2016,2016.0,Mar,False
1060,SBILIFE,Mar 2017,30548.0,29479.0,1068.0,4.0,139.0,5,48,1154.0,17.0,955.0,10.0,16.0,Mar 2017,2017.0,Mar,False
1061,SBILIFE,Mar 2018,34068.0,32736.0,1332.0,4.0,156.0,6,59,1422.0,19.0,1150.0,12.0,17.0,Mar 2018,2018.0,Mar,False
1062,SBILIFE,Mar 2019,44604.0,43130.0,1474.0,3.0,266.0,8,92,1642.0,19.0,1327.0,13.0,15.0,Mar 2019,2019.0,Mar,False
1063,SBILIFE,Mar 2020,43798.0,42447.0,1351.0,3.0,529.0,0,89,1790.0,21.0,1422.0,14.0,0.0,Mar 2020,2020.0,Mar,False
1064,SBILIFE,Mar 2021,81913.0,81040.0,872.0,1.0,867.0,0,99,1640.0,11.0,1456.0,15.0,17.0,Mar 2021,2021.0,Mar,False
1065,SBILIFE,Mar 2022,82983.0,82254.0,730.0,1.0,1032.0,0,75,1687.0,11.0,1506.0,15.0,13.0,Mar 2022,2022.0,Mar,False
1066,SBILIFE,Mar 2023,80636.0,80514.0,122.0,0.0,1862.0,10,68,1906.0,10.0,1721.0,17.0,15.0,Mar 2023,2023.0,Mar,False
1067,SBILIFE,Mar 2024,131988.0,131742.0,246.0,0.0,1917.0,9,76,2078.0,9.0,1894.0,19.0,14.0,Mar 2024,2024.0,Mar,False
1068,SBILIFE,TTM,130073.0,129065.0,1007.0,1.0,1636.0,0,0,2643.0,,2411.0,24.0,,TTM,,,True
1069,SBIN,Mar 2013,167976.0,66283.0,-5124.0,-3.0,32584.0,106818,1577,25882.0,29.0,18555.0,26.0,16.0,Mar 2013,2013.0,Mar,False
1070,SBIN,Mar 2014,189062.0,82198.0,-14614.0,-8.0,37882.0,121479,1942,21326.0,32.0,14807.0,19.0,16.0,Mar 2014,2014.0,Mar,False
1071,SBIN,Mar 2015,207974.0,96675.0,-21879.0,-11.0,49315.0,133179,1581,25855.0,32.0,17832.0,23.0,15.0,Mar 2015,2015.0,Mar,False
1072,SBIN,Mar 2016,220633.0,109985.0,-32399.0,-15.0,52828.0,143047,2252,18177.0,30.0,13019.0,16.0,17.0,Mar 2016,2016.0,Mar,False
1073,SBIN,Mar 2017,230447.0,145666.0,-64334.0,-28.0,68193.0,149115,2915,945.0,99.0,-97.0,0.0,859.0,Mar 2017,2017.0,Mar,False
1074,SBIN,Mar 2018,228970.0,169065.0,-86697.0,-38.0,77557.0,146603,3105,-12245.0,-66.0,-3749.0,-5.0,0.0,Mar 2018,2018.0,Mar,False
1075,SBIN,Mar 2019,253322.0,166104.0,-68649.0,-27.0,77365.0,155867,3496,5220.0,41.0,3351.0,3.0,0.0,Mar 2019,2019.0,Mar,False
1076,SBIN,Mar 2020,269852.0,172909.0,-64181.0,-24.0,98159.0,161124,3662,30317.0,40.0,21140.0,22.0,0.0,Mar 2020,2020.0,Mar,False
1077,SBIN,Mar 2021,278115.0,192821.0,-70715.0,-25.0,107222.0,156010,3711,32796.0,26.0,23888.0,25.0,16.0,Mar 2021,2021.0,Mar,False
1078,SBIN,Mar 2022,289973.0,197349.0,-63570.0,-22.0,117000.0,156194,3691,49739.0,27.0,37183.0,40.0,18.0,Mar 2022,2022.0,Mar,False
1079,SBIN,Mar 2023,350845.0,204303.0,-43439.0,-12.0,122534.0,189981,3696,75399.0,25.0,57750.0,62.0,18.0,Mar 2023,2023.0,Mar,False
1080,SBIN,Mar 2024,439189.0,239750.0,-60297.0,-14.0,155386.0,259736,3849,91240.0,25.0,69543.0,75.0,18.0,Mar 2024,2024.0,Mar,False
1081,SBIN,TTM,469625.0,244759.0,-59190.0,-13.0,157189.0,284056,0,97999.0,,74461.0,80.0,,TTM,,,True
1082,SHREECEM,Jun 2013,5418.0,3857.0,1561.0,29.0,187.0,193,436,1119.0,10.0,1004.0,288.0,7.0,Jun 2013,2013.0,Jun,False
1083,SHREECEM,Jun 2014,5715.0,4325.0,1390.0,24.0,104.0,129,550,815.0,3.0,787.0,226.0,10.0,Jun 2014,2014.0,Jun,False
1084,SHREECEM,Jun 2015,6259.0,4916.0,1344.0,21.0,102.0,121,925,401.0,-6.0,426.0,122.0,20.0,Jun 2015,2015.0,Jun,False
1085,SHREECEM,Mar 2016 9m,5514.0,4107.0,1407.0,26.0,673.0,76,828,1176.0,3.0,1143.0,328.0,7.0,Mar 2016,2016.0,Mar,False
1086,SHREECEM,Mar 2017,8594.0,6081.0,2513.0,29.0,362.0,129,1215,1531.0,13.0,1339.0,384.0,36.0,Mar 2017,2017.0,Mar,False
1087,SHREECEM,Mar 2018,9833.0,7360.0,2473.0,25.0,389.0,135,899,1827.0,24.0,1384.0,397.0,13.0,Mar 2018,2018.0,Mar,False
1088,SHREECEM,Mar 2019,12555.0,9758.0,2797.0,22.0,69.0,248,1472,1146.0,11.0,1015.0,289.0,21.0,Mar 2019,2019.0,Mar,False
1089,SHREECEM,Mar 2020,12868.0,9098.0,3771.0,29.0,263.0,291,1808,1934.0,20.0,1544.0,426.0,26.0,Mar 2020,2020.0,Mar,False
1090,SHREECEM,Mar 2021,13560.0,9468.0,4091.0,30.0,426.0,251,1262,3004.0,24.0,2337.0,646.0,9.0,Mar 2021,2021.0,Mar,False
1091,SHREECEM,Mar 2022,15010.0,11300.0,3710.0,25.0,544.0,263,1146,2892.0,19.0,1269.0,352.0,14.0,Mar 2022,2022.0,Mar,False
1092,SHREECEM,Mar 2023,17852.0,14893.0,2960.0,17.0,459.0,263,1661,1495.0,15.0,2369.0,664.0,28.0,Mar 2023,2023.0,Mar,False
1093,SHREECEM,Mar 2024,20521.0,16003.0,4518.0,22.0,597.0,258,1897,2959.0,19.0,1733.0,480.0,16.0,Mar 2024,2024.0,Mar,False
1094,SHREECEM,TTM,19802.0,15576.0,4226.0,21.0,618.0,229,2566,2049.0,,1733.0,480.0,,TTM,,,True
1095,SHRIRAMFIN,Mar 2013,7009.0,1738.0,2179.0,31.0,7.0,3092,23,2163.0,32.0,1463.0,12.0,11.0,Mar 2013,2013.0,Mar,False
1096,SHRIRAMFIN,Mar 2014,8476.0,2244.0,1999.0,24.0,4.0,4233,33,1970.0,31.0,1358.0,11.0,12.0,Mar 2014,2014.0,Mar,False
1097,SHRIRAMFIN,Mar 2015,9177.0,2781.0,1691.0,18.0,2.0,4706,43,1650.0,38.0,1028.0,8.0,22.0,Mar 2015,2015.0,Mar,False
1098,SHRIRAMFIN,Mar 2016,10359.0,3447.0,1824.0,18.0,3.0,5088,38,1789.0,34.0,1184.0,9.0,19.0,Mar 2016,2016.0,Mar,False
1099,SHRIRAMFIN,Mar 2017,10903.0,3712.0,1972.0,18.0,1.0,5219,35,1938.0,35.0,1266.0,10.0,7.0,Mar 2017,2017.0,Mar,False
1100,SHRIRAMFIN,Mar 2018,13502.0,3288.0,3805.0,28.0,127.0,6409,37,3896.0,35.0,2549.0,20.0,10.0,Mar 2018,2018.0,Mar,False
1101,SHRIRAMFIN,Mar 2019,15536.0,4171.0,3801.0,24.0,20.0,7564,43,3778.0,32.0,2576.0,20.0,11.0,Mar 2019,2019.0,Mar,False
1102,SHRIRAMFIN,Mar 2020,16561.0,4683.0,3565.0,22.0,14.0,8313,141,3439.0,27.0,2512.0,20.0,5.0,Mar 2020,2020.0,Mar,False
